"TARGET_SPEED","STEERING","SPEED","ANGLE_TO_TRACK_AXIS","TRACK_POSITION","TRACK_EDGE_0","TRACK_EDGE_1","TRACK_EDGE_2","TRACK_EDGE_3","TRACK_EDGE_4","TRACK_EDGE_5","TRACK_EDGE_6","TRACK_EDGE_7","TRACK_EDGE_8","TRACK_EDGE_9","TRACK_EDGE_10","TRACK_EDGE_11","TRACK_EDGE_12","TRACK_EDGE_13","TRACK_EDGE_14","TRACK_EDGE_15","TRACK_EDGE_16","TRACK_EDGE_17","TRACK_EDGE_18","OPPONENT_0","OPPONENT_1","OPPONENT_2","OPPONENT_3","OPPONENT_4","OPPONENT_5","OPPONENT_6","OPPONENT_7","OPPONENT_8"
1,0.1539013868,0.10306225582316739,0.0201800319107437,0.333219,3.33391,3.45184,3.85045,4.71652,6.67189,9.75714,12.8982,19.2376,38.4069,200.0,76.1782,38.312,25.722,19.4715,13.3241,9.42396,7.69578,6.9006,6.66609,200.0,200.0,200.0,19.9935,30.1879,10.5327,200.0,200.0,200.0
1,0.15536851080000003,0.3669285061495768,0.02826698741433819,0.333219,3.33391,3.45197,3.85076,4.71718,6.67352,9.76092,12.905,19.2531,38.4692,200.0,76.056,38.2814,25.7085,19.464,13.3208,9.42263,7.69515,6.90034,6.66609,200.0,200.0,200.0,19.9966,30.1881,10.5355,200.0,200.0,200.0
1,0.1568356348,0.2519395717822232,0.03012480306504988,0.333219,3.33391,3.452,3.85083,4.71734,6.67389,9.7618,12.9066,19.2566,38.4836,200.0,76.028,38.2744,25.7054,19.4622,13.3201,9.42233,7.69501,6.90028,6.66609,200.0,200.0,200.0,20.0014,30.1884,10.5395,200.0,200.0,200.0
1,0.15830275880000003,0.5009977562128297,0.0382390313596926,0.333219,3.33391,3.45213,3.85115,4.71801,6.67553,9.7656,12.9134,19.2722,38.5463,200.0,75.9058,38.2438,25.6918,19.4547,13.3168,9.421,7.69438,6.90002,6.66609,200.0,200.0,200.0,20.0073,30.1889,10.5448,200.0,200.0,200.0
1,0.1597698828,0.38237783084887383,0.040315430409246705,0.333219,3.33391,3.45217,3.85123,4.71818,6.67595,9.76658,12.9151,19.2761,38.5625,200.0,75.8746,38.2359,25.6884,19.4528,13.316,9.42065,7.69422,6.89995,6.66609,200.0,200.0,200.0,20.0144,30.1895,10.5512,200.0,200.0,200.0
1,0.16183943080000063,0.13967694729138375,0.04583421718772631,0.333213,3.33394,3.45229,3.85148,4.71868,6.67713,9.76926,12.9199,19.2869,38.6057,200.0,75.7915,38.215,25.679,19.4475,13.3137,9.41971,7.69375,6.89974,6.66606,200.0,200.0,200.0,20.0223,30.1893,10.5584,200.0,200.0,200.0
1,0.16521667879999974,0.07319213979718041,0.03919524062398643,0.333188,3.33406,3.45231,3.85136,4.7183,6.67603,9.7665,12.9148,19.2749,38.5555,200.0,75.8897,38.2393,25.6896,19.4534,13.3161,9.42062,7.69413,6.89983,6.66594,200.0,200.0,200.0,20.0295,30.1874,10.5646,200.0,200.0,200.0
1,0.16358150279999942,0.35296060706685106,0.03834835170700356,0.333194,3.33403,3.45226,3.85129,4.71819,6.6758,9.76601,12.914,19.2731,38.5486,200.0,75.9028,38.2427,25.6912,19.4542,13.3165,9.4208,7.69423,6.89989,6.66597,200.0,200.0,200.0,20.0361,30.1834,10.5703,200.0,200.0,200.0
1,0.1629647309818179,0.6893432583162107,0.03957774724801577,0.333225,3.33388,3.45212,3.85117,4.71807,6.67574,9.76614,12.9144,19.2745,38.5564,200.0,75.8861,38.2389,25.6897,19.4535,13.3163,9.42082,7.69431,6.9,6.66613,200.0,200.0,200.0,20.043,30.1772,10.5763,200.0,200.0,200.0
1,0.163635468800002,0.9658862874201548,0.039277230884469654,0.333261,3.33369,3.45193,3.85094,4.71779,6.67531,9.76546,12.9134,19.2729,38.5519,200.0,75.8926,38.2411,25.6909,19.4543,13.3168,9.42113,7.69454,6.9002,6.66631,200.0,200.0,200.0,20.0486,30.1697,10.581,200.0,200.0,200.0
